original_sentence,summary,level,FRE,performance
"Can change as well, the way we write, the way.",How we write may change over time too.,5,103.54,0
"Can change as well, the way we write, the way.","Additionally, our writing methods are capable of evolving over time.",4,10.564999999999998,0
"Can change as well, the way we write, the way.","In addition, the manner in which we write is susceptible to evolution as time progresses.",3,44.97000000000003,0
"Can change as well, the way we write, the way.","Moreover, the various ways in which we write are subject to change over a period of time.",2,65.16823529411766,0
"Can change as well, the way we write, the way.","Furthermore, the distinct methods applied in our writing practices are prone to modification and transformation over extensive periods.",1,9.965000000000003,0
"we type in our phones, for instance.",We type on our phones.,9,100.24000000000002,0
"we type in our phones, for instance.",People type on their mobile phones.,7,87.94500000000002,0
"we type in our phones, for instance.",We sometimes use our phones for typing.,6,78.87285714285717,0
"we type in our phones, for instance.","For example, we often use our phones to type.",5,75.50000000000003,0
"we type in our phones, for instance.","We frequently use our phones for various purposes, such as typing.",4,49.54272727272729,1
"we type in our phones, for instance.","People often use their mobile phones for various activities, including typing.",3,26.470000000000027,0
"we type in our phones, for instance.","It is a common practice for people to use their mobile devices for various activities, including sending text messages.",1,31.70789473684212,0
a lot of signals that change with our emotions.,Numerous signals alter with our emotions.,1,17.44500000000002,1
a lot of signals that change with our emotions.,Our emotions modify many signals.,2,-1.2799999999999727,0
a lot of signals that change with our emotions.,Emotions influence a variety of signals.,3,3.344999999999999,0
a lot of signals that change with our emotions.,Emotions impact various changing signals.,4,-1.2799999999999727,0
a lot of signals that change with our emotions.,Many signals vary based on our emotions.,5,42.61571428571432,0
a lot of signals that change with our emotions.,Lots of signals shift with our emotions.,6,66.7871428571429,1
a lot of signals that change with our emotions.,Our emotions change many signals.,7,32.56000000000003,0
a lot of signals that change with our emotions.,Our emotions alter many signals.,8,15.640000000000015,0
a lot of signals that change with our emotions.,Our emotions alter signals.,9,12.425000000000011,0
a lot of signals that change with our emotions.,Emotions change signals.,1,34.59000000000003,0
what we can do is all of these signals can.,We can handle all these signals.,9,87.94500000000002,0
what we can do is all of these signals can.,These signals are manageable for us.,8,59.745000000000005,0
what we can do is all of these signals can.,Managing all these signals is possible.,7,45.64500000000001,0
what we can do is all of these signals can.,It is feasible to handle all these signals.,6,71.81500000000001,0
what we can do is all of these signals can.,Handling all these signals should be feasible for us.,5,75.50000000000003,0
what we can do is all of these signals can.,We should be capable of managing all of these signals.,4,69.78500000000001,0
what we can do is all of these signals can.,It is within our capability to handle each of these signals.,3,49.54272727272729,0
what we can do is all of these signals can.,The possibility exists for us to manage each of these signals effectively.,2,46.60500000000002,0
what we can do is all of these signals can.,We are capable of processing a plethora of signals if necessary.,1,34.160909090909115,0
what we can do is all of these signals can.,"Potentially, we are capable of managing the entire array of signals presented.",1,18.405,1
be captured with different types of sensors. And then we.|,be captured by various sensors. Then we.|,9,70.33964285714288,0
be captured with different types of sensors. And then we.|,"captured by different sensors. Next, we.|",8,62.79000000000002,0
be captured with different types of sensors. And then we.|,"captured using several sensors. Afterwards, we.|",7,34.59000000000003,0
be captured with different types of sensors. And then we.|,"recorded with multiple sensors. After that, we.|",6,46.1682142857143,0
be captured with different types of sensors. And then we.|,"be recorded by various sensor types. Later, we.|",5,54.72500000000002,1
be captured with different types of sensors. And then we.|,data gathered through diverse sensors. We subsequently.|,4,34.08250000000001,0
be captured with different types of sensors. And then we.|,"information is captured using varied sensors. Following this, we.|",3,33.067500000000024,1
be captured with different types of sensors. And then we.|,"data is obtained using different types of sensors. Subsequently, we.|",2,41.02000000000004,0
be captured with different types of sensors. And then we.|,"information is acquired via a variety of sensors. Afterward, we move forward.|",1,24.495000000000005,0
be captured with different types of sensors. And then we.|,"the data is captured by employing different types of sensors. Then, we proceed.|",1,63.57596153846157,0
"capture these signals, and if we have data, label data.","Record the signals, and if data is available, label it.",1,52.86500000000001,0
"capture these signals, and if we have data, label data.","Record the signals if there is data, label the data.",2,69.78500000000001,0
"capture these signals, and if we have data, label data.","Capture these signals and if we possess data, label the data.",3,64.9245454545455,0
"capture these signals, and if we have data, label data.","Get the signals, and if there is data, label the information.",4,64.9245454545455,0
"capture these signals, and if we have data, label data.","Capture the signals, and if data is present, label it.",5,69.78500000000001,0
"capture these signals, and if we have data, label data.","Capture signals and, if data exists, label it.",6,61.24000000000001,1
"capture these signals, and if we have data, label data.","Record signals and if data is there, label it.",7,75.50000000000003,1
