original_sentence,summary,level,FRE,performance
"dropped a paper and some open source code in a forum on an email list and said, hey, I have.|","Shared paper and code on a forum, mentioning, ""hey, I have something"".|",3,74.805,0
"at the context, we realize that it's not surprise, right? So the thing is that this kit, we see a.|","In this context, it's unsurprising. Therefore, we see a kit.|",8,74.86000000000003,0
"at the context, we realize that it's not surprise, right? So the thing is that this kit, we see a.|","In this context, it is not surprising. So, we observe a kit.|",7,87.94500000000002,0
"at the context, we realize that it's not surprise, right? So the thing is that this kit, we see a.|","Given the context, it's not surprising. Therefore, we notice a kit.|",6,70.50704545454548,0
"at the context, we realize that it's not surprise, right? So the thing is that this kit, we see a.|","In understanding the context, it is not surprising. Hence, we observe the kit.|",4,70.08365384615385,0
"at the context, we realize that it's not surprise, right? So the thing is that this kit, we see a.|","Considering the context, it is not really a surprise, right? Consequently, the kit is observed by us.|",2,63.84279411764709,0
"at the context, we realize that it's not surprise, right? So the thing is that this kit, we see a.|","In considering the context, it becomes evident that it should not come as a surprise, correct? Consequently, we observe the kit.|",1,59.20607142857145,0
"facial expression here but has nothing to do with the emotion, it's related to the action he is performing. So.|",The facial expression is unrelated to emotion and pertains to the action.|,8,39.55500000000001,0
"facial expression here but has nothing to do with the emotion, it's related to the action he is performing. So.|",His face shows no emotion; it reflects the action he is doing.|,7,74.805,1
"some of our facial expressions have nothing to do with our emotions but with other things. For instance, when you.|","Some facial expressions aren't linked to our feelings but other factors. For example, when you.|",9,58.2225,0
"some of our facial expressions have nothing to do with our emotions but with other things. For instance, when you.|","Faces show other things, not just emotions. For example, when you.|",7,70.50704545454548,1
